body_condition,mechanical_condition,body_type,no_of_cylinders,horsepower,year,Mileage,Price_USD
10,10,Sedan,6,250,2011,114940.5,10860.78
10,10,Sedan,4,175,2014,118206.0528,5716.2
10,10,SUV,4,250,2013,114552.1875,12249
10,10,SUV,4,350,2016,58750.7493,11568.5
7,10,Soft Top Convertible,4,250,2006,93195,19054
10,10,SUV,6,250,2021,2795.85,45702.38
10,10,Soft Top Convertible,4,350,2017,39763.2,33752.8
10,10,Sedan,6,250,2008,119908.4148,7077.2
10,10,SUV,8,350,2014,82632.9,28553.78
10,10,Hatchback,4,125,2019,38396.34,26947.8
10,10,Sedan,4,175,2013,134822.1,6505.58
10,10,Sedan,6,250,2015,65796.9126,9527
10,10,Sedan,4,175,2017,118047,6805
10,10,Sedan,4,175,2007,146005.5,4355.2
10,10,Pick Up Truck,4,175,2017,99408,11160.2
10,10,Coupe,4,175,2015,82632.9,9717.54
6,10,Sedan,6,350,2008,145384.2,5171.8
10,10,SUV,6,350,2021,17224.9212,115276.7
10,10,Sedan,4,125,2013,149112,7077.2
10,10,Soft Top Convertible,8,450,2015,11183.4,127661.8
6,10,Sedan,6,350,2016,101271.9,9527
10,10,SUV,6,350,2016,48762.7305,70635.9
10,10,SUV,6,350,2021,10210.4442,114051.8
10,10,Pick Up Truck,6,450,2021,0,122217.8
10,10,SUV,6,350,2019,42248.4,81387.8
10,10,Sedan,4,350,2017,59644.8,11160.2
10,10,Pick Up Truck,6,450,2018,38373.3519,63967
10,10,Coupe,8,450,2017,51643.0773,37835.8
10,10,SUV,8,450,2013,77726.4939,22320.4
10,10,SUV,6,250,2014,96922.8,9799.2
10,10,Coupe,5,350,2012,52810.5,29669.8
10,10,SUV,4,175,2013,61396.866,8574.3
10,10,Sedan,8,450,2011,91952.4,16332
10,10,Sedan,6,350,2014,68964.3,10615.8
10,10,Sedan,8,650,2009,86982,18781.8
10,10,Sedan,6,250,2008,114931.1805,5716.2
10,10,Hatchback,4,250,2017,87388.3302,10860.78
10,10,SUV,6,250,2016,55295.7,29914.78
10,10,Sedan,4,125,2019,45976.2,14698.8
10,10,Crossover,4,175,2020,23298.75,32664
10,10,SUV,6,175,2019,54834.0741,21476.58
10,10,SUV,6,750,2017,85118.1,36747
10,10,SUV,8,350,2015,125502.6,29942
10,10,SUV,6,350,2015,56422.1169,14154.4
10,10,Sedan,6,350,2014,103757.1,10343.6
10,10,SUV,6,250,2015,65236.5,12929.5
10,10,Sedan,4,250,2017,10330.9764,47090.3278
10,10,Sedan,4,250,2018,21124.2,25859
10,10,Sedan,4,250,2016,95219.8167,13337.8
10,8,SUV,8,350,2009,136686,9799.2
10,10,SUV,6,450,2014,189496.5,19054
10,10,Pick Up Truck,4,175,2015,71055.5958,15488.18
10,10,Crossover,4,175,2010,119289.6,4899.6
10,10,Sedan,6,350,2016,53431.8,21639.9
7,8,Hatchback,4,250,2018,34603.9248,32391.8
10,10,Hard Top Convertible,6,250,2015,45581.6745,24470.78
10,10,Sedan,4,250,2014,99422.9112,14426.6
10,10,SUV,6,350,2018,29698.14,33997.78
10,10,Hatchback,4,125,2015,58954.5357,8410.98
10,10,SUV,6,350,2018,32167.8075,23137
10,10,SUV,8,450,2014,92263.05,37835.8
10,10,Sedan,4,250,2019,20502.9,35113.8
10,10,Sedan,6,350,2021,1497.333,31302.7278
10,10,Sedan,4,175,2017,78024.0966,17665.78
10,10,Sedan,8,350,2002,68796.549,5307.9
10,10,SUV,6,250,2010,132336.9,10860.78
10,10,SUV,6,250,2014,111834,11677.38
10,10,SUV,4,175,2018,34792.8,14971
10,10,Sedan,4,125,2021,5279.8074,19053.7278
10,10,SUV,4,175,2021,26715.9,32391.8
10,10,Pick Up Truck,4,250,2021,0,31303
10,10,Pick Up Truck,4,175,2017,161998.3833,18917.9
10,10,Sedan,4,350,2017,48368.205,8029.9
10,10,SUV,8,350,2019,16775.1,34841.6
10,10,Coupe,6,350,2015,90482.4042,14971
10,10,SUV,6,250,2006,111212.7,4083
10,10,Sedan,8,450,2016,21132.2769,56889.8
10,10,Hatchback,4,125,2021,12426,16604.2
10,10,SUV,8,350,2016,116804.4,26403.4
10,10,SUV,6,250,2021,1242.6,54167.8
10,10,Sedan,6,350,2015,51505.77,20959.4
10,10,Sedan,4,125,2018,59624.9184,12221.78
10,10,SUV,6,850,2017,114940.5,17148.6
10,10,SUV,6,250,2005,127366.5,4763.5
10,10,SUV,6,350,2014,99408,37835.8
10,10,Sedan,6,350,2016,34171.5,11840.7
10,10,SUV,6,350,2021,0,78665.8
10,10,SUV,4,125,2019,15446.1393,17121.38
10,10,Sedan,4,250,2021,6475.1886,91404.76
10,10,Van,4,175,2019,62751.3,17693
10,10,SUV,6,175,2014,117425.7,13337.8
10,10,Coupe,4,250,2018,58280.4252,25858.7278
10,10,SUV,6,350,2015,77644.4823,41374.4
10,10,SUV,6,350,2015,94932.7761,13610
6,8,Sedan,8,450,2012,91641.75,13528.34
10,10,Other,6,250,2021,4349.1,41646.6
10,10,SUV,6,250,2018,37651.4013,48968.78
10,10,Hard Top Convertible,6,250,2015,83875.5,18237.4
10,10,Sedan,4,250,2016,65391.825,14698.8
10,10,SUV,8,450,2020,46931.7594,63694.8
10,10,SUV,6,175,2021,6213,42191
10,10,Sedan,4,175,2017,43491,7049.98
10,10,SUV,6,250,2015,76823.1237,28581
10,10,Coupe,8,350,2007,60266.1,24225.8
10,10,SUV,4,175,2019,73313.4,10615.8
10,10,Sedan,4,250,2021,8223.5268,61514.478
10,10,Sedan,4,175,2012,54053.1,5144.58
10,10,SUV,4,250,2017,40384.5,36747
10,10,Sedan,6,350,2013,60887.4,18781.8
10,10,Sedan,6,350,2019,19881.6,21503.8
10,10,Sedan,4,350,2018,36035.4,35386
10,10,SUV,4,175,2020,51670.4145,19026.78
10,10,Coupe,8,450,2015,38520.6,51173.6
10,10,Sedan,6,350,2014,96532.0023,12793.4
10,10,Hatchback,4,125,2018,71660.1207,11132.98
10,10,SUV,6,175,2007,90088.5,5441.278
10,10,SUV,4,175,2020,56824.098,19026.78
10,10,SUV,4,175,2020,9850.0902,20415
10,10,Sedan,4,175,2015,109846.4613,21503.8
10,10,Coupe,6,350,2014,50112.1941,40802.78
10,10,SUV,4,250,2019,46597.5,54167.8
10,10,Sedan,8,450,2018,8003.5866,66688.7278
10,10,Crossover,4,175,2012,61508.7,20278.9
10,10,Sports Car,8,250,2017,8698.2,20959.4
10,10,SUV,8,450,2021,4562.2059,103163.8
10,10,SUV,6,350,2020,31917.4236,108607.8
10,10,SUV,4,125,2019,30986.7162,16304.78
10,10,SUV,8,450,2016,101271.9,32391.8
6,10,Pick Up Truck,8,350,2015,86982,26947.8
10,10,Sedan,8,450,2015,51567.9,43007.6
10,10,Sedan,4,175,2016,102245.4771,14698.8
10,10,Crossover,4,125,2015,55295.7,7485.5
10,10,Hard Top Convertible,6,350,2016,39962.6373,36747
10,10,Sedan,8,350,2015,65236.5,14154.4
10,10,Sedan,4,175,2012,78905.1,6396.7
10,10,Sedan,4,250,2008,58029.42,6124.5
10,10,Soft Top Convertible,4,250,2017,49704,50084.8
10,10,Pick Up Truck,6,350,2019,40384.5,20415
10,10,SUV,8,350,2013,111834,23137
10,10,SUV,6,350,2017,32699.6403,20415
10,10,SUV,4,250,2014,103135.8,10615.8
10,10,Hard Top Convertible,6,350,2013,84376.2678,17965.2
10,10,Pick Up Truck,4,250,2019,105621,11704.6
10,10,Pick Up Truck,8,350,2021,3258.0972,46274
10,10,SUV,4,125,2021,34792.8,22320.4
10,10,SUV,8,450,2013,97544.1,32391.8
10,10,SUV,8,350,2015,45700.9641,55256.6
10,10,Sedan,4,175,2015,87603.3,8710.4
10,10,Sedan,4,250,2018,21931.89,29941.7278
10,10,SUV,6,250,2016,75875.0199,11432.4
10,10,SUV,8,450,2013,120393.0288,22048.2
10,10,Sedan,8,450,2018,32395.8246,124667.6
10,10,SUV,4,175,2016,141336.4305,13065.6
10,10,Sedan,4,175,2020,36656.7,16195.9
10,10,Sedan,6,250,2012,115561.8,13065.6
10,10,SUV,8,450,2015,85247.3304,31575.2
10,10,Sedan,4,175,2021,7455.6,18781.5278
10,10,SUV,8,450,2017,47840.1,57162
10,10,SUV,4,250,2018,77041.2,65328
10,10,SUV,6,350,2014,57159.6,16059.8
10,10,Sedan,8,450,2020,37278,108607.8
10,10,SUV,6,250,2016,160916.7,23681.4
10,10,Sedan,6,250,2019,35825.4006,39469
10,10,Pick Up Truck,8,450,2020,59023.5,39469
10,10,SUV,4,125,2020,16775.1,16604.2
7,10,Sedan,4,175,2011,183283.5,9527
10,10,SUV,6,250,2021,11.8047,48723.8
10,10,Sedan,4,250,2020,66479.1,39469
10,10,Sedan,6,350,2019,38520.6,44913
10,10,Sedan,4,250,2018,59847.9651,16849.18
10,10,SUV,6,250,2013,68623.2063,10888
10,10,Sedan,4,125,2018,76182.5634,10860.78
10,10,SUV,6,350,2021,11525.115,117046
10,10,Sedan,6,250,2016,60763.14,43279.8
10,10,Van,4,250,2020,17065.2471,65597.478
10,10,SUV,8,450,2019,24852,103436
10,10,Sedan,6,250,2016,96293.4231,11432.4
10,10,SUV,6,250,2009,105621,18237.4
10,10,Hard Top Convertible,4,250,2019,23609.4,34025
10,10,SUV,6,350,2013,71717.2803,12521.2
10,10,SUV,6,175,2012,116183.1,6668.9
10,10,Coupe,4,250,2015,85739.4,12521.2
10,10,SUV,4,175,2016,83733.8436,18917.9
10,10,Van,4,250,2018,37.278,84109.8
10,10,SUV,6,250,2009,106863.6,7621.6
10,10,SUV,6,250,2013,112428.5841,20415
10,10,SUV,6,350,2013,149625.8151,16332
10,10,Sedan,6,350,2017,31002.87,37835.8
10,10,Hatchback,4,175,2012,121153.5,4899.6
10,10,Sedan,4,250,2011,99439.6863,7621.6
10,10,SUV,6,250,2013,72070.8,14426.6
10,10,Pick Up Truck,8,350,2019,28492.818,47635
10,10,SUV,6,350,2016,83215.6794,20687.2
6,8,Hard Top Convertible,6,350,2010,111834,11432.4
10,10,Hatchback,4,250,2017,37697.9988,23137
10,10,SUV,6,175,2016,47777.97,20115.58
10,10,SUV,4,175,2014,100253.5893,8029.9
10,10,SUV,6,350,2013,121774.8,10751.9
10,10,Sedan,4,250,2017,88845.9,43007.6
10,10,Coupe,4,175,2014,77041.2,20959.4
10,10,Hatchback,4,350,2020,28579.8,51445.8
10,10,Soft Top Convertible,4,250,2016,41569.3191,29942
10,10,SUV,6,175,2014,60729.5898,10615.8
10,10,Sedan,8,450,2020,6399.39,34025
10,10,SUV,8,350,2009,111834,17693
10,10,Coupe,6,350,2015,89736.2229,27220
10,10,Sedan,4,175,2017,68964.3,8165.7278
10,10,SUV,6,250,2016,73618.4583,15243.2
10,10,SUV,4,350,2018,139792.5,37563.6
10,10,SUV,6,450,2019,24852,46137.9
10,10,Sedan,4,175,2018,24230.7,10615.8
10,10,SUV,4,250,2019,41358.6984,39468.7278
10,10,Coupe,8,450,2020,20502.9,31030.8
10,10,Hatchback,4,250,2017,57530.5161,26648.38
10,10,SUV,6,250,2021,9.3195,48723.8
10,10,SUV,4,250,2013,90088.5,10751.9
10,10,SUV,8,350,2009,124044.4089,7621.6
10,10,Sedan,4,250,2020,25562.7672,78665.8
10,10,SUV,4,250,2020,28579.8,67777.8
10,10,Sedan,4,250,2020,12426,38652.4
10,10,SUV,6,250,2011,83254.2,10615.8
10,10,SUV,4,175,2018,28704.06,22973.68
10,10,SUV,6,350,2015,113973.1359,16876.4
10,10,SUV,8,350,2009,120268.7688,4763.5
10,10,Sports Car,8,450,2019,20192.25,33208.4
10,10,Pick Up Truck,6,350,2017,61508.7,36719.78
10,10,SUV,6,350,2017,42467.0976,55801
10,10,Sedan,4,175,2012,38695.1853,12249
10,10,Sedan,4,250,2018,117425.7,37971.9
10,10,Coupe,6,350,2018,37256.8758,74582.8
10,10,Coupe,4,250,2017,29822.4,17284.7
10,10,Sedan,4,175,2017,78779.5974,8710.4
10,10,Crossover,4,175,2016,39763.2,17556.9
10,10,Sedan,4,125,2018,66753.0933,16331.7278
10,10,SUV,4,175,2020,47562.3789,18781.8
10,10,Coupe,6,350,2017,43491,20415
10,10,SUV,6,250,2012,123976.6872,19870.6
10,10,Sedan,4,175,2019,22827.8046,13310.58
10,10,Sedan,4,125,2017,40138.4652,8138.78
10,10,SUV,4,175,2018,34295.76,36747
10,10,SUV,8,850,2013,52810.5,11840.7
10,10,SUV,6,250,2020,0,32527.9
10,10,Sedan,4,125,2019,55295.7,14698.8
10,10,SUV,4,250,2019,16464.45,36474.8
7,10,Hard Top Convertible,6,350,2013,155325,8982.6
10,10,SUV,4,175,2018,59644.8,17148.6
10,10,Sedan,8,175,2013,105621,9118.7
10,10,Sedan,4,250,2018,34390.1976,21775.7278
10,10,SUV,6,350,2014,101594.3547,38788.5
10,10,Sedan,4,250,2018,71844.0255,23137
10,10,SUV,4,125,2019,18639,16059.8
10,10,Hard Top Convertible,6,450,2019,7674.9189,88465
10,10,SUV,6,250,2017,37153.74,18182.96
10,10,SUV,6,350,2020,26094.6,109968.8
10,10,Sedan,4,250,2020,44733.6,45183.839
10,10,Sedan,4,175,2012,116804.4,6124.5
10,10,SUV,6,250,2020,21745.5,49812.6
10,10,SUV,4,175,2013,108727.5,7213.3
10,10,Sedan,6,350,2018,102514.5,21639.9
10,10,SUV,6,350,2019,27731.7255,59884
10,10,Sedan,6,250,2015,42248.4,30214.2
10,10,Hard Top Convertible,6,250,2010,110591.4,12004.02
10,10,Sedan,6,350,2021,2174.55,94997.8
10,10,Sedan,6,350,2012,147563.0991,13201.7
10,10,SUV,6,350,2013,112841.1273,19598.4
10,10,Sedan,4,125,2019,88723.5039,8410.98
10,10,Crossover,4,175,2015,78053.2977,14127.18
10,10,SUV,4,250,2020,18112.7589,56889.8
10,10,SUV,4,250,2020,37477.4373,46001.8
10,10,Sedan,6,250,2013,122396.1,12249
10,10,SUV,6,175,2014,74556,21503.8
10,10,Sports Car,8,250,2014,41627.1,100577.9
10,10,SUV,6,350,2016,108451.6428,25314.6
10,10,Sedan,6,350,2010,93195,7349.4
10,10,SUV,6,250,2006,130473,10888
10,10,SUV,6,350,2019,14459.5149,73494
10,10,SUV,6,350,2020,25427.3238,30486.4
10,10,SUV,6,250,2013,130473,8982.6
10,10,Sedan,4,250,2005,46597.5,8029.9
10,10,Coupe,4,175,2012,103614.8223,13337.8
10,10,SUV,4,175,2018,35599.2474,18237.4
10,10,SUV,4,250,2016,71085.4182,12249
10,10,Sedan,6,350,2016,75798.6,12385.1
10,10,SUV,6,175,2020,12.426,38080.78
10,10,Pick Up Truck,6,450,2017,72692.1,54412.78
10,10,Sedan,6,450,2014,73934.7,24225.8
10,10,SUV,6,350,2016,86982,24498
10,10,Coupe,4,350,2019,0,34025
10,10,Sedan,8,350,2008,64573.5729,6805
10,10,Sports Car,8,450,2011,60133.1418,20415
10,10,Sedan,8,650,2018,31686.3,77577
10,10,Pick Up Truck,6,450,2018,61819.35,51690.78
10,10,SUV,6,450,2019,43077.8355,65872.4
10,10,SUV,6,175,2008,159854.8983,4899.6
10,10,SUV,6,350,2010,35414.1,20415
10,10,Hatchback,4,350,2014,53059.6413,23409.2
10,10,Sports Car,6,350,2020,40384.5,122217.8
10,10,SUV,6,250,2013,77395.9623,10071.4
10,10,Soft Top Convertible,6,350,2018,63993.9,43279.8
10,10,Sedan,4,175,2019,40384.5,11296.3
10,10,SUV,6,350,2011,110591.4,8166
10,10,Van,4,175,2019,77190.9333,11160.2
10,10,Sedan,4,350,2017,41627.1,16331.7278
10,10,SUV,8,450,2014,91952.4,40285.6
7,10,SUV,4,250,2012,62627.04,5444
10,10,Sedan,4,125,2017,46776.4344,10860.78
10,10,Coupe,4,250,2017,35414.1,14426.6
10,10,Sedan,4,175,2020,32307.6,12956.72
10,10,Coupe,4,175,2018,26715.9,21748.78
10,10,SUV,6,250,2008,167751,10888
10,10,Sedan,8,450,2014,71449.5,13610
10,10,SUV,6,350,2013,124260,16059.8
10,10,Sedan,6,350,2017,32899.0776,46137.9
10,10,Sedan,4,125,2018,40384.5,8710.4
10,10,Sedan,6,350,2014,55917,13337.8
10,10,Sedan,4,175,2015,103135.8,17665.78
10,10,Sedan,4,250,2021,2892.7728,68049.7278
10,10,Hatchback,6,175,2007,44923.7178,4763.5
10,10,Soft Top Convertible,8,650,2015,19881.6,95270
10,10,SUV,6,250,2018,45976.2,37835.8
10,10,SUV,6,250,2018,34792.8,35903.18
10,10,Sedan,8,350,2016,14822.3541,48941.56
10,10,Utility Truck,4,125,2018,75010.7916,9527
10,10,Van,6,250,2012,109348.8,8166
10,10,Coupe,6,250,2007,105584.3433,13610
10,10,Sedan,8,450,2011,85739.4,20006.7
10,10,Coupe,6,250,2009,99408,4219.1
10,10,Sedan,6,450,2020,35114.0121,94997.8
10,10,Sedan,6,350,2018,21745.5,17693
10,10,Sedan,4,250,2017,55917,13337.8
10,10,Sedan,4,125,2016,136686,4763.5
10,10,Coupe,4,350,2015,50325.3,24225.8
10,10,Sedan,6,250,2016,27958.5,14154.4
10,10,SUV,6,250,2019,40500.0618,44913
10,10,Sedan,4,125,2015,80769,19598.4
10,10,Sedan,6,350,2017,45354.9,35113.8
10,10,Coupe,8,350,2008,62751.3,44913
10,10,SUV,6,350,2014,99718.65,14971
10,10,Pick Up Truck,6,450,2017,54431.4717,63967
10,10,SUV,6,250,2011,118504.8981,8029.9
10,10,Van,4,175,2016,68343,4899.6
10,10,Sedan,4,175,2017,28529.4747,11677.38
10,10,SUV,6,250,2018,42869.7,47635
10,10,Sedan,6,350,2011,47840.1,14154.4
10,10,SUV,6,250,2013,121993.4976,8166
10,10,SUV,8,350,2015,75286.6488,24225.8
10,10,SUV,8,450,2016,75798.6,35386
10,10,SUV,6,250,2019,48680.0976,39986.18
10,10,SUV,6,250,2015,80769,13201.7
10,10,Sedan,4,250,2010,55917,4327.98
10,10,SUV,8,350,2012,93065.1483,9527
10,10,Pick Up Truck,8,450,2021,0,61245
10,10,Sedan,6,250,2019,31686.3,16059.8
10,10,SUV,6,250,2013,116747.8617,8710.4
10,10,Sedan,6,350,2016,60083.4378,34025
10,10,SUV,6,250,2017,23609.4,32391.8
10,10,Sedan,6,250,1954,50968.9668,62605.7278
10,10,SUV,6,350,2017,24852,25314.6
10,10,Sedan,6,350,2011,30443.7,14834.9
10,10,Sedan,6,350,2015,50138.91,24225.8
10,10,SUV,6,250,2018,53481.504,48996
10,10,SUV,8,450,2013,118047,30758.6
10,10,SUV,6,350,2009,123925.7406,7077.2
10,10,Coupe,6,350,2015,104999.7,18781.8
10,10,Coupe,8,650,2016,62130,79210.2
10,10,SUV,8,750,2019,23609.4,75943.8
10,10,Pick Up Truck,8,350,2018,28950.7161,26675.6
10,10,Sedan,4,175,2015,64339.3428,4083
10,10,Other,6,250,2006,124260,4355.2
10,10,Crossover,4,175,2015,78679.5681,14127.18
10,10,Soft Top Convertible,4,250,2017,80.769,16876.4
10,10,Other,8,450,2020,27958.5,42191
10,10,SUV,6,250,2008,97182.5034,8138.78
10,10,Sedan,4,250,2016,59977.8168,24497.7278
10,10,SUV,8,450,2009,138720.7575,10207.5
10,10,Sedan,4,125,2012,81232.4898,5171.8
10,10,SUV,6,175,2014,58402.2,13310.58
10,10,Sedan,6,350,2013,94323.2808,16331.7278
10,10,Coupe,6,450,2018,8076.9,74855
10,10,Utility Truck,8,450,2017,73934.7,23953.6
10,10,Sedan,8,350,2012,56538.3,22320.4
10,10,Sedan,4,250,2016,47840.1,29669.8
10,10,SUV,4,450,2014,71362.518,5852.3
10,10,Sedan,4,125,2013,135531.6246,5171.8
10,10,Sedan,4,250,2021,15532.5,24225.8
10,10,SUV,6,250,2015,124260,14834.9
7,10,Hard Top Convertible,6,350,2016,62751.3,25042.4
10,10,SUV,8,450,2021,3007.092,122489.7278
10,10,SUV,6,350,2020,22557.5391,44912.7278
10,10,Pick Up Truck,8,350,2018,2820.702,28580.7278
10,10,Coupe,8,450,2020,11804.7,29669.8
10,10,SUV,4,250,2021,1863.9,45729.6
10,10,SUV,6,250,2015,110460.927,13610
10,10,Sedan,6,450,2012,124.26,9663.1
10,10,Sedan,5,350,2017,7455.6,57025.9
10,10,Pick Up Truck,8,450,2021,0,54167.8
6,8,Hard Top Convertible,8,350,1975,62.13,29942
10,10,Sedan,4,250,2021,2485.2,18645.7
10,10,Pick Up Truck,6,350,2018,62392.8099,29942
10,10,Crossover,4,125,2013,88224.6,9390.9
6,10,Van,4,175,2018,94437.6,16332
10,10,SUV,4,125,2014,92549.4693,5716.2
10,10,SUV,6,250,2013,85838.808,8574.3
10,10,SUV,8,450,2016,93195,48996
10,10,Sedan,4,175,2015,43491,9527
10,10,SUV,6,250,2014,127366.5,10207.5
10,10,Sedan,4,175,2021,0,27492.2
10,10,SUV,4,175,2014,76489.4856,25859
10,10,Sedan,8,450,2011,92573.7,8710.4
10,10,SUV,8,450,2019,68343,34569.4
10,10,Sedan,4,250,2016,73934.7,8574.3
10,10,SUV,4,175,2021,4846.14,69411
10,10,SUV,6,175,2017,60558.7323,19054
10,10,Sedan,6,250,2008,85500.8208,6805
10,10,Sedan,4,250,2020,22366.8,18237.4
10,10,Hatchback,4,250,2017,64138.6629,17012.5
10,10,Coupe,4,250,2016,37155.6039,42054.9
10,10,SUV,6,175,2015,60887.4,13337.8
10,10,Coupe,8,350,2014,24852,18781.8
10,10,Sedan,4,250,2019,14288.6574,35385.7278
10,10,Sedan,6,250,2007,142899,4600.18
10,10,SUV,6,350,2018,22988.1,23137
10,10,SUV,6,350,2015,72070.8,40557.8
10,10,Sedan,6,350,2016,93195,9227.58
10,10,Utility Truck,8,350,2020,4293.8043,40557.8
10,10,Sedan,8,650,2018,18639,31303
10,10,SUV,4,250,2021,4003.6572,21231.6
10,10,SUV,4,175,2010,180798.3,11296.3
10,10,Coupe,6,350,2013,60317.6679,11704.6
6,10,SUV,6,175,2019,67535.31,45729.6
10,10,Sedan,6,250,2015,89467.2,19462.3
10,10,SUV,6,650,2021,62.13,133105.8
10,10,SUV,4,250,2018,27958.5,13337.8
10,10,SUV,8,350,2017,86982,40557.8
10,10,SUV,8,750,2019,23609.4,81387.8
10,10,SUV,8,450,2014,127366.5,42735.4
10,10,Coupe,4,250,2013,61508.7,9935.3
10,10,SUV,6,250,2018,48159.4482,29914.78
10,10,SUV,4,250,2017,68343,29942
10,10,Coupe,8,350,2001,99408,15733.16
10,10,Hard Top Convertible,6,250,2014,72554.1714,20415
10,10,SUV,6,450,2021,2298.81,55801
10,10,SUV,8,250,2010,105621,15515.4
10,10,Pick Up Truck,4,175,2021,0,28036.6
10,10,Sedan,8,350,2008,105621,8982.6
10,10,Other,4,250,2000,21065.1765,25859
10,10,SUV,8,175,2015,152218.5,26675.6
10,10,Sedan,4,250,2015,74556,6777.78
10,10,Soft Top Convertible,4,125,2012,85739.4,8438.2
10,10,SUV,6,250,2017,67100.4,19054
10,10,Hatchback,4,250,2014,101271.9,12793.4
10,10,SUV,4,125,2018,66968.6844,14399.38
10,10,Sedan,8,250,2004,124260,8166
10,10,SUV,4,175,2015,45976.2,16604.2
10,10,Sedan,3,125,2019,55592.6814,8710.4
10,10,Sedan,6,350,2018,105324.6399,20415
10,10,SUV,4,175,2018,30443.7,34542.18
10,10,Wagon,4,250,2021,24230.7,25314.6
10,10,SUV,8,350,2015,62130,37563.6
10,10,SUV,4,125,2020,32978.604,19026.78
10,10,Sedan,4,175,2017,63372.6,35113.8
10,10,Sedan,6,175,2020,17023.62,65328
10,10,SUV,6,250,2008,116831.7372,5443.7278
10,10,SUV,6,350,2010,110591.4,23395.59
10,10,SUV,4,250,2016,108004.9281,20415
10,10,Pick Up Truck,8,350,2007,147248.1,11160.2
10,10,SUV,8,450,2013,132958.2,13065.6
10,10,Pick Up Truck,8,250,2018,45761.2302,40829.7278
10,10,Sedan,6,450,2020,3541.41,92275.8
10,10,SUV,8,450,2013,95058.9,20142.8
10,10,SUV,6,350,2013,83254.2,11976.8
10,8,Sedan,6,350,2016,46597.5,26947.8
10,10,SUV,4,250,2019,5687.3802,43007.6
10,10,SUV,6,350,2010,33550.2,20415
10,10,SUV,6,250,2017,54405.3771,23109.78
10,10,Coupe,8,450,2014,58402.2,23409.2
10,10,SUV,8,175,2006,44112.3,34841.6
10,10,SUV,8,450,2018,64615.2,39469
10,10,SUV,8,450,2012,125502.6,10887.7278
10,10,SUV,4,250,2008,138.5499,7077.2
10,10,Sedan,4,175,2010,90912.3438,10343.6
10,10,Sedan,4,250,2017,39763.2,30758.6
10,10,Crossover,6,250,2017,36346.05,40285.6
10,10,SUV,6,350,2021,8698.2,37563.6
10,10,SUV,8,350,2013,82371.3327,14698.8
10,10,Sports Car,4,350,2019,27364.5372,92275.8
10,10,Pick Up Truck,8,450,2021,3479.28,41292.74
6,10,Soft Top Convertible,8,450,2016,17272.14,73494
10,10,SUV,6,350,2016,47840.1,26947.8
10,10,Sedan,8,250,2015,61508.7,47635
10,10,SUV,6,350,2019,11865.5874,80026.8
10,10,Sedan,4,175,2011,55917,4600.18
6,10,SUV,8,350,2015,80169.4455,45729.6
10,10,SUV,6,350,2010,124260,9799.2
10,10,Sedan,4,350,2020,19260.3,40830
10,10,Van,4,175,2016,21745.5,108607.8
10,10,SUV,4,250,2015,121153.5,15787.6
10,10,Sedan,8,450,2011,112966.6299,10615.8
10,10,Coupe,6,350,2019,20502.9,51445.8
10,10,Sedan,6,350,2018,47187.735,83021
6,8,Sedan,4,175,2013,102825.15,10071.4
10,10,SUV,6,250,2019,62847.6015,23381.98
10,10,SUV,8,450,2019,19881.6,57162
10,10,SUV,6,250,2017,67100.4,32650.39
10,10,Sedan,4,250,2016,59644.8,34025
10,10,SUV,8,350,2016,76690.7868,32664
4,10,SUV,8,350,2009,104254.14,9527
10,10,Coupe,6,350,2016,67483.1208,39469
10,10,SUV,4,125,2014,23779.6362,17693
10,10,SUV,6,350,2016,70828.2,37835.8
10,10,Coupe,6,350,2013,121569.1497,50357
10,10,SUV,6,350,2008,130473,10888
10,10,Crossover,4,125,2017,22491.06,16195.9
10,10,SUV,4,175,2017,54013.3368,15787.6
10,10,Pick Up Truck,8,350,2016,105646.4733,25859
10,10,Coupe,8,350,2011,44112.3,29669.8
10,10,Hatchback,4,175,2013,103757.1,6805
10,10,Sedan,4,175,2014,92419.6176,11976.8
10,10,Sedan,6,250,2020,42248.4,39469
10,10,SUV,8,450,2019,72764.7921,32664
10,10,SUV,4,175,2016,36656.7,14426.6
10,10,Sedan,6,250,2012,128510.3133,7893.8
6,8,SUV,8,350,2008,82511.7465,8166
10,10,SUV,6,350,2021,17224.9212,115276.7
10,10,SUV,6,250,2018,24421.4391,25042.4
10,10,SUV,6,350,2013,103516.6569,13337.8
10,10,Sedan,6,350,2019,46597.5,56889.8
10,10,Sedan,4,250,2017,33991.323,36747
10,10,Sedan,4,175,2019,37899.3,14971
10,10,SUV,6,350,2016,43795.437,24498
10,10,SUV,6,350,2019,16650.2187,46274
10,10,Sedan,6,250,2018,6337.26,30486.4
6,10,Sports Car,4,350,2018,16278.06,20415
10,10,SUV,6,350,2014,114940.5,9527
10,10,SUV,6,250,2016,36035.4,46001.8
10,10,Sedan,8,650,2014,71449.5,34025
10,10,Sedan,8,450,2021,19633.08,29942
10,10,SUV,8,450,2011,60266.1,16876.4
10,10,Coupe,6,450,2014,62130,16332
10,10,Coupe,8,450,2009,109970.1,13882.2
10,10,SUV,8,450,2015,50325.3,51445.8
10,10,Sedan,4,175,2010,90912.3438,10343.6
10,10,SUV,6,250,2015,107999.3364,20687.2
10,10,Sedan,6,350,2012,108727.5,6532.8
10,10,Pick Up Truck,4,250,2016,11183.4,25859
